grid,positionText,position_standings,prev_points,prev_wins,prev_position_standings,last_positionText_1,last_positionText_2,last_positionText_3,last_positionText_4,last_positionText_5,last_positionText_6,last_positionText_7,last_positionText_8,last_positionText_9,last_positionText_10,propensity_top3_1,propensity_top3_0
13,0,12,37.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,15,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,19,54.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,9,14.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,10,240.0,1.0,5.0,0,0,0,1,1,0,1,0,0,1,0.0,1.0
9,0,18,21.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,1,2,264.0,2.0,4.0,1,0,0,0,0,1,1,1,1,0,0.0,1.0
16,0,17,20.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,13,92.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,8,49.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,14,43.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,1,326.0,4.0,2.0,0,0,1,1,1,1,0,1,1,0,0.0,1.0
15,0,16,8.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,0,7,10.0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0.0,1.0
16,0,17,0.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,2,12.0,0.0,4.0,0,1,0,1,1,1,1,0,1,1,0.0,1.0
4,1,1,25.0,1.0,1.0,1,0,0,1,1,1,1,0,1,1,0.5,0.5
8,0,12,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,3,16.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0.5,0.5
0,0,19,0.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,13,2.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,6,0.0,0.0,20.0,0,1,1,1,0,0,0,1,0,0,0.0,1.0
10,0,15,1.0,0.0,10.0,0,0,0,0,1,1,0,1,0,0,0.0,1.0
13,0,14,0.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,20,0.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,5,8.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,9,6.0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,0.0,1.0
12,0,10,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,4,18.0,0.0,2.0,1,1,0,0,0,0,1,1,1,1,0.5,0.5
6,0,8,0.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,18,0.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,11,4.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,15,1.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,12,6.0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,0.0,1.0
14,0,13,4.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,17,0.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,1,37.0,1.0,2.0,1,0,1,0,1,1,1,1,0,1,0.3333333333333333,0.6666666666666666
9,0,9,13.0,0.0,7.0,0,0,0,1,0,0,0,0,0,0,0.0,1.0
4,0,6,16.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,14,2.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,11,4.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
0,0,19,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,1,3,15.0,0.0,6.0,1,0,1,1,1,0,0,0,1,0,0.3333333333333333,0.6666666666666666
12,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,7,18.0,0.0,4.0,0,1,1,0,0,0,0,1,1,1,0.3333333333333333,0.6666666666666666
2,1,2,43.0,1.0,1.0,1,1,0,0,1,1,1,1,0,1,0.6666666666666666,0.3333333333333333
3,0,8,6.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,5,12.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,4,26.0,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666
0,0,16,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,10,1.0,0.0,15.0,0,0,0,0,0,1,1,0,1,0,0.0,1.0
6,0,8,18.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,0,2,58.0,1.0,2.0,1,1,1,0,0,1,1,1,1,0,0.75,0.25
20,0,19,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,15,1.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,18,0.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,10,15.0,0.0,9.0,0,0,0,0,1,0,0,0,0,0,0.0,1.0
13,0,21,37.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,11,4.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,1,5,18.0,0.0,7.0,0,0,1,1,0,0,0,0,1,1,0.25,0.75
1,1,1,63.0,2.0,1.0,1,1,0,1,0,1,1,1,1,0,0.5,0.5
11,0,12,6.0,0.0,12.0,0,0,0,0,1,0,0,0,0,0,0.0,1.0
10,0,13,9.0,0.0,10.0,0,0,0,0,0,0,1,1,0,1,0.0,1.0
8,0,9,8.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,6,22.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,16,1.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,3,33.0,0.0,3.0,1,1,0,1,1,1,0,0,0,1,0.5,0.5
5,0,4,26.0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0.25,0.75
15,0,14,2.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,20,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,21,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,9,20.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,6,26.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,13,10.0,0.0,13.0,0,0,0,0,0,0,0,1,1,0,0.0,1.0
4,1,2,52.0,0.0,3.0,1,1,1,0,1,1,1,0,0,0,0.6,0.4
10,0,5,36.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0.2,0.8
17,0,17,1.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,15,2.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,4,33.0,0.0,5.0,1,0,0,1,1,0,0,0,0,1,0.4,0.6
14,0,10,12.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,16,1.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,20,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,3,58.0,1.0,2.0,0,1,1,1,0,0,1,1,1,1,0.6,0.4
6,0,7,20.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,12,12.0,0.0,12.0,0,0,0,0,0,1,0,0,0,0,0.0,1.0
20,0,18,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,1,88.0,3.0,1.0,1,1,1,0,1,0,1,1,1,1,0.6,0.4
12,0,11,15.0,0.0,10.0,0,0,0,0,0,1,0,0,0,0,0.0,1.0
3,0,14,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,12,16.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,4,45.0,0.0,4.0,0,1,0,0,1,1,0,0,0,0,0.3333333333333333,0.6666666666666666
16,0,17,1.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,5,28.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,15,2.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,7,38.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0.16666666666666666,0.8333333333333334
6,0,6,36.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,21,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,18,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,10,20.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,13,12.0,0.0,12.0,0,0,0,0,0,0,1,0,0,0,0.0,1.0
2,1,3,73.0,1.0,3.0,1,0,1,1,1,0,0,1,1,1,0.6666666666666666,0.3333333333333333
4,0,8,22.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,16,2.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,1,107.0,3.0,1.0,1,1,1,1,0,1,0,1,1,1,0.6666666666666666,0.3333333333333333
18,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,9,15.0,0.0,11.0,0,0,0,0,0,0,1,0,0,0,0.0,1.0
11,0,11,10.0,0.0,13.0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
3,1,2,77.0,1.0,2.0,1,1,1,1,0,1,1,1,0,0,0.6666666666666666,0.3333333333333333
14,0,13,16.0,0.0,11.0,0,0,0,0,0,0,0,0,0,1,0.0,1.0
1,1,1,132.0,4.0,1.0,1,1,1,1,1,0,1,0,1,1,0.7142857142857143,0.2857142857142857
6,0,10,16.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,5,45.0,0.0,4.0,0,0,1,0,0,1,1,0,0,0,0.2857142857142857,0.7142857142857143
20,0,17,1.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,15,2.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,12,14.0,0.0,13.0,0,0,0,0,0,0,0,1,0,0,0.0,1.0
7,0,11,23.0,0.0,9.0,0,0,0,0,0,0,0,1,0,0,0.0,1.0
3,1,2,95.0,1.0,2.0,1,1,1,1,1,0,1,1,1,0,0.7142857142857143,0.2857142857142857
4,0,8,20.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,21,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,6,39.0,0.0,7.0,0,0,0,0,0,1,0,0,0,0,0.14285714285714285,0.8571428571428571
16,0,18,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,16,2.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,4,40.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,9,32.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,7,40.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,3,89.0,1.0,3.0,1,1,0,1,1,1,0,0,1,1,0.7142857142857143,0.2857142857142857
15,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,5,45.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0.125,0.875
7,0,10,33.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,1,8,18.0,0.0,12.0,0,0,0,0,0,0,0,0,1,0,0.0,1.0
12,0,12,26.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,0,1,157.0,5.0,1.0,1,1,1,1,1,1,0,1,0,1,0.75,0.25
2,0,2,107.0,1.0,3.0,1,1,1,0,1,1,1,0,0,1,0.75,0.25
4,0,11,33.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,6,48.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,7,45.0,0.0,5.0,0,0,0,1,0,0,1,1,0,0,0.25,0.75
17,0,13,16.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,17,1.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,1,4,42.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,21,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,19,0.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,16,2.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,3,110.0,1.0,2.0,1,1,1,1,1,1,0,1,1,1,0.75,0.25
3,1,9,23.0,0.0,11.0,0,0,0,0,0,0,0,0,1,0,0.0,1.0
11,0,15,2.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,20,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,1,5,48.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,10,43.0,1.0,8.0,1,0,0,0,0,0,0,0,0,1,0.1111111111111111,0.8888888888888888
2,1,2,117.0,1.0,2.0,0,1,1,1,0,1,1,1,0,0,0.6666666666666666,0.3333333333333333
17,0,17,2.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,21,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,14,4.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,4,57.0,0.0,5.0,0,0,0,0,0,0,0,1,0,0,0.1111111111111111,0.8888888888888888
8,0,7,41.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,12,30.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,6,57.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888
5,0,8,45.0,0.0,7.0,0,0,0,0,1,0,0,1,1,0,0.2222222222222222,0.7777777777777778
20,0,18,1.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,0,3,110.0,1.0,3.0,0,1,1,1,1,1,1,0,1,1,0.6666666666666666,0.3333333333333333
18,0,20,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,13,16.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,1,164.0,5.0,1.0,0,1,1,1,1,1,1,0,1,0,0.6666666666666666,0.3333333333333333
13,0,16,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,11,41.0,0.0,9.0,1,0,0,0,0,0,0,0,0,1,0.1111111111111111,0.8888888888888888
7,0,9,34.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,9,44.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,3,110.0,1.0,3.0,0,0,1,1,1,1,1,1,0,1,0.6,0.4
6,0,11,41.0,0.0,11.0,0,1,0,0,0,0,0,0,0,0,0.1,0.9
10,0,7,49.0,0.0,8.0,0,0,0,0,0,1,0,0,1,1,0.2,0.8
14,0,13,17.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,12,30.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,8,57.0,0.0,6.0,0,1,0,0,0,0,0,0,0,0,0.1,0.9
15,0,5,63.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0.1,0.9
18,0,18,1.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,2,135.0,1.0,2.0,1,0,1,1,1,0,1,1,1,0,0.7,0.3
8,0,4,65.0,0.0,4.0,0,0,0,0,0,0,0,0,1,0,0.1,0.9
9,0,10,43.0,1.0,10.0,0,1,0,0,0,0,0,0,0,0,0.1,0.9
1,1,1,190.0,6.0,1.0,1,0,1,1,1,1,1,1,0,1,0.7,0.3
16,0,21,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,17,2.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,6,53.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,16,2.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,14,10.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,16,2.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
2,1,1,205.0,6.0,1.0,1,1,0,1,1,1,1,1,1,0,0.7272727272727273,0.2727272727272727
18,0,20,0.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,6,65.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.9090909090909091
1,0,2,161.0,2.0,2.0,1,1,0,1,1,1,0,1,1,1,0.7272727272727273,0.2727272727272727
12,0,10,45.0,1.0,10.0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.9090909090909091
19,0,17,2.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,18,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,3,128.0,1.0,3.0,1,0,0,1,1,1,1,1,1,0,0.6363636363636364,0.36363636363636365
7,0,12,36.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,19,1.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,7,64.0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.9090909090909091
9,0,5,56.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,8,57.0,0.0,7.0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.8181818181818182
10,0,11,41.0,0.0,11.0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.9090909090909091
11,0,13,17.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,1,4,63.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,14,14.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,21,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
20,0,15,6.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,21,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,1,3,147.0,1.0,3.0,1,1,0,0,1,1,1,1,1,1,0.6666666666666666,0.3333333333333333
15,0,13,17.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,16,3.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,7,65.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.9166666666666666
2,1,2,161.0,2.0,2.0,0,1,1,0,1,1,1,0,1,1,0.6666666666666666,0.3333333333333333
10,0,4,78.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.9166666666666666
9,0,9,53.0,1.0,10.0,0,0,0,1,0,0,0,0,0,0,0.08333333333333333,0.9166666666666666
4,0,5,63.0,0.0,8.0,0,0,0,0,0,0,0,1,0,0,0.16666666666666666,0.8333333333333334
12,0,11,57.0,0.0,8.0,0,0,1,0,0,0,0,0,0,0,0.09090909090909091,0.9090909090909091
6,0,8,64.0,0.0,7.0,0,0,1,0,0,0,0,0,0,0,0.08333333333333333,0.9166666666666666
7,0,10,51.0,0.0,11.0,0,0,0,1,0,0,0,0,0,0,0.08333333333333333,0.9166666666666666
5,0,6,68.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,1,1,230.0,7.0,1.0,1,1,1,0,1,1,1,1,1,1,0.75,0.25
20,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,12,36.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,18,2.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,17,2.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,14,14.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,6,74.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,0,9,64.0,0.0,8.0,0,0,0,1,0,0,0,0,0,0,0.07692307692307693,0.9230769230769231
2,1,1,256.0,8.0,1.0,1,1,1,1,0,1,1,1,1,1,0.7692307692307693,0.23076923076923078
20,0,17,3.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,7,65.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.9230769230769231
19,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,1,4,80.0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0.07692307692307693,0.9230769230769231
1,1,2,179.0,2.0,2.0,1,0,1,1,0,1,1,1,0,1,0.6923076923076923,0.3076923076923077
12,0,12,40.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,8,59.0,0.0,10.0,0,0,0,0,1,0,0,0,0,0,0.07692307692307693,0.9230769230769231
7,0,5,75.0,0.0,5.0,0,0,0,0,0,0,0,0,1,0,0.15384615384615385,0.8461538461538461
15,0,11,57.0,0.0,11.0,0,0,0,1,0,0,0,0,0,0,0.08333333333333333,0.9166666666666666
8,0,13,14.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
13,0,21,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,18,2.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,16,2.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,10,63.0,1.0,9.0,0,0,0,0,1,0,0,0,0,0,0.07692307692307693,0.9230769230769231
3,0,3,162.0,1.0,3.0,1,1,1,0,0,1,1,1,1,1,0.6923076923076923,0.3076923076923077
14,0,14,18.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
1,0,11,57.0,0.0,11.0,0,0,0,0,1,0,0,0,0,0,0.07692307692307693,0.9230769230769231
14,0,8,69.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.9285714285714286
11,1,13,18.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,2,197.0,2.0,2.0,1,1,0,1,1,0,1,1,1,0,0.7142857142857143,0.2857142857142857
2,0,3,162.0,1.0,3.0,0,1,1,1,0,0,1,1,1,1,0.6428571428571429,0.35714285714285715
19,0,10,63.0,1.0,10.0,0,0,0,0,0,1,0,0,0,0,0.07142857142857142,0.9285714285714286
0,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
10,0,17,4.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
5,0,6,95.0,0.0,4.0,1,0,1,0,0,0,0,0,0,0,0.14285714285714285,0.8571428571428571
3,1,4,82.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
7,0,12,40.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
6,1,1,282.0,9.0,1.0,1,1,1,1,1,0,1,1,1,1,0.7857142857142857,0.21428571428571427
15,0,7,65.0,0.0,8.0,0,0,0,0,0,1,0,0,0,0,0.07142857142857142,0.9285714285714286
0,0,21,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,14,26.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,18,2.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
8,0,16,4.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
4,0,9,64.0,0.0,9.0,0,0,0,0,1,0,0,0,0,0,0.07142857142857142,0.9285714285714286
13,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
12,0,5,85.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1,0.14285714285714285,0.8571428571428571
5,0,5,100.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.9230769230769231
1,1,1,307.0,10.0,1.0,1,1,1,1,1,1,0,1,1,1,0.8,0.2
12,0,6,97.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.8666666666666667
2,0,2,197.0,2.0,2.0,0,1,1,0,1,1,0,1,1,1,0.6666666666666666,0.3333333333333333
13,0,11,59.0,0.0,11.0,0,0,0,0,0,1,0,0,0,0,0.07142857142857142,0.9285714285714286
10,0,14,26.0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
19,0,18,2.0,0.0,18.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
17,0,16,4.0,0.0,16.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
14,0,21,0.0,0.0,21.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
18,0,19,1.0,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
15,0,8,75.0,0.0,7.0,0,0,0,0,0,0,1,0,0,0,0.06666666666666667,0.9333333333333333
7,0,12,40.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
16,0,17,4.0,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
11,0,13,33.0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.9333333333333333
8,0,10,63.0,1.0,10.0,0,0,0,0,0,0,1,0,0,0,0.06666666666666667,0.9333333333333333
20,0,20,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
9,0,7,74.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.9333333333333333
6,0,4,96.0,0.0,6.0,0,1,0,1,0,0,0,0,0,0,0.13333333333333333,0.8666666666666667
3,1,3,170.0,1.0,3.0,0,0,1,1,1,0,0,1,1,1,0.6,0.4
4,1,9,70.0,0.0,9.0,0,0,0,0,0,1,0,0,0,0,0.06666666666666667,0.9333333333333333
16,0,21,0.0,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0.0,1.0
3,0,3,189.0,1.0,3.0,1,0,0,1,1,1,0,0,1,1,0.625,0.375
